title,description,size,availability,price,category,shop,height,width
Верстак Profi (№601) WT160.WD5/F1.000,,,,32 523 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Верстак Garage №114,,,,9 566 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Инструментальный шкаф HARD 2000-004011,,,,104 743 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Верстак Profi (№600) WT160.WD1/F1.000,,,,23 582 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Полка для тележки HARD SK 40,,,,1 745 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Комплект поддонов ШС Циклон 1965,,,,1 390 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Верстак Profi (№ 202) WT120.WD5/F1.000,,,,29 383 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Верстак Garage №115,,,,16 528 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Верстак Garage Set 1,,,,12 559 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Инструментальная тележка WDS-7,,,,35 841 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Инструментальный шкаф HARD  2000-004001,,,,94 412 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Инструментальный шкаф HARD 1000-021020,,,,70 454 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Верстак Expert (№224) WTH200.WS1/WS1.021,,,,108 826 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Верстак Expert (№607) W160.F2/F2.021,,,,38 300 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Верстак Expert (№205) W120.WS6/F2.011,,,,82 982 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Полка MS Standart 100x50,,,,560 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Комплект косынок для крепления экранов WS,,,,835 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Верстак Garage Set 2,,,,12 559 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Инструментальная тележка WDS-6,,,,33 651 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Шкаф инструментальный TC-1995/2- 022050,,,,58 317 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Полка сетчатая ШС Циклон 1965,,,,1 006 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Верстак MASTER (№103) MT100.MF1/MF1.100,,,,13 022 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Ящик AMH TC 125,,,,6 073 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Инструментальный стенд,,,,18 615 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Шкаф инструментальный TC-1995/2-102215,,,,56 238 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Инструментальный шкаф HARD 2000-062011,,,,103 324 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Инструментальный шкаф AMH TC-062030,,,,98 148 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Инструментальный шкаф HARD 1000-021000,,,,66 260 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Инструментальный шкаф AMH TC-004000 ЧПУ,,,,79 032 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Инструментальный шкаф HARD 1000-020000,,,,53 154 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Полка сетчатая ШС Циклон 1985,,,,1 106 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Инструментальный шкаф AMH TC-004000 EL,,,,77 363 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Верстак Expert (№225) WTS 200.F2/F2/F2.210,,,,62 846 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Верстак Profi (№400) WT140.WD1/F1.000,,,,22 823 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Инструментальный шкаф AMH TC-005020,,,,93 077 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Инструментальный шкаф AMH TC-004000,,,,77 363 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Инструментальный шкаф HARD 1000-002030,,,,88 235 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Шкаф инструментальный ТС 1995-023000,,,,31 630 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
"Шкаф сушильный ШС Циклон 1985Высота, мм1950*/2000Ширина, мм850Глубина, мм600       (*высота без фланца)",,,,58 229 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Блок электророзеток,,,,4 203 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Модульный драйвер для хранения инструмента,,,,,"Производственная мебель (Верстаки, столы, тумбы)",3,,
"Комплект перегородок WDSВысота, мм71.5Ширина, мм650Глубина, мм375",,,,2 170 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Шкаф инструментальный ТС 1095-021010,,,,25 832 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Шкаф инструментальный TC-1995/2-1220110,,,,74 816 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
"Шкаф сушильный ШС Ветерок 1940 (без полок)Высота, мм1950*/2000Ширина, мм850Глубина, мм500",,,,46 768 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Шкаф Profi WD,,,,5 397 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Держатель для полотенец,,,,585 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Полка малая SSh,,,,384 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
Комплект WS-6,,,,73 601 руб.,"Производственная мебель (Верстаки, столы, тумбы)",3,,
