title,description,size,availability,price
Шкаф WORK ST 1,"
ВхШхГ, мм: 1980х1114х519
Вес, кг: 124
",['1980х1114х519'],Есть в наличии,57 840 руб.
Картотечный шкаф МСК-831.02 (2 ящика),"
ВхШхГ, мм: 770х460х590
Вес, кг: 57
",['770х460х590'],Есть в наличии,21 650 руб.
Шкаф для хранения документации МД-504,"
ВхШхГ, мм: 1800х860х380
Вес, кг: 45
",['1800х860х380'],Есть в наличии,17 850 руб.
Шкаф для одежды ШМ-21(500),"
ВхШхГ, мм: 1850х500х490
Вес, кг: 25.8
",['1850х500х490'],Есть в наличии,12 390 руб.
Шкаф для одежды ШМ-22(500),"
ВхШхГ, мм: 1850х500х490
Вес, кг: 29
",['1850х500х490'],Есть в наличии,12 630 руб.
Шкаф для одежды ШМ-44,"
ВхШхГ, мм: 1850х1200х490
Вес, кг: 60
",['1850х1200х490'],Есть в наличии,27 630 руб.
Шкаф для сумок ШР-14 L300,"
ВхШхГ, мм: 1850х300х500
Вес, кг: 24
",['1850х300х500'],Есть в наличии,11 440 руб.
Шкаф с пластиковыми ящиками С2-126,"
ВхШхГ, мм: 1820х1000х250
",['1820х1000х250'],Есть в наличии,77 270 руб.
Абонентский шкаф Практик AMB 180/60D,"
ВхШхГ, мм: 1803х600х408
Вес, кг: 112
",['1803х600х408'],Есть в наличии,88 370 руб.
Шкаф для хранения моб. телефонов «Сотовик-117 L200» (доп.секция),"
ВхШхГ, мм: 1850х200х200
Вес, кг: 13
",['1850х200х200'],Есть в наличии,11 050 руб.
Шкаф для раздевалки ШРМ-21,"
ВхШхГ, мм: 1860х400х500
Вес, кг: 28
",['1860х400х500'],Есть в наличии,8 220 руб.
Шкаф-драйвер ДП-727,"
ВхШхГ, мм: 800х1024х750
Вес, кг: 100
",['800х1024х750'],Есть в наличии,67 540 руб.
Шкаф ПРАКТИК СВ-15,"
ВхШхГ, мм: 2000х850х500
Вес, кг: 51
",['2000х850х500'],Есть в наличии,18 090 руб.
Картотечный шкаф ШК4-Д4,"
ВхШхГ, мм: 1400х530х350
Вес, кг: 72
",['1400х530х350'],Есть в наличии,34 410 руб.
Шкаф медицинский HILFE МД 1 1760 R-1,"
ВхШхГ, мм: 1750х600х400
Вес, кг: 34.3
",['1750х600х400'],Есть в наличии,18 680 руб.
Модульный шкаф HARD 2000-062012,"
ВхШхГ, мм: 1998х1150х650
Вес, кг: 128
",['1998х1150х650'],Есть в наличии,120 240 руб.
Шкаф для паркинга 2000х2150х600 (односекционный),"
ВхШхГ, мм: 2000х2150х600
",['2000х2150х600'],Есть в наличии,112 540 руб.
Шкаф для паркинга 1700х2500х600 (двухсекционный),"
ВхШхГ, мм: 1700х2500х600
",['1700х2500х600'],Есть в наличии,125 470 руб.
Шкаф для одежды ШМ-44(400),"
ВхШхГ, мм: 1850х1600х490
Вес, кг: 66.8
",['1850х1600х490'],Есть в наличии,32 440 руб.
Шкаф для паркинга 1700х1550х1200 (односекционный),"
ВхШхГ, мм: 1700х1550х1200
",['1700х1550х1200'],Есть в наличии,101 400 руб.
Шкаф для одежды ШРЭК-22-530,"
ВхШхГ, мм: 1850х530х500
Вес, кг: 29
",['1850х530х500'],Есть в наличии,10 660 руб.
Шкаф ПРАКТИК LS-22,"
ВхШхГ, мм: 1830х600х500
Вес, кг: 28.6
",['1830х600х500'],Есть в наличии,11 340 руб.
Картотечный шкаф ПРАКТИК А0-05/0 (база),"
ВхШхГ, мм: 491х1359х927
Вес, кг: 124
",['491х1359х927'],Есть в наличии,64 060 руб.
Шкаф для сумок ШМ-М-14 (400) доп.,"
ВхШхГ, мм: 1850х400х490
Вес, кг: 19.6
",['1850х400х490'],Есть в наличии,11 990 руб.
Шкаф КД-155-А,"
ВхШхГ, мм: 780х800х400
Вес, кг: 22
",['780х800х400'],Есть в наличии,12 890 руб.
Картотечный шкаф КР-5,"
ВхШхГ, мм: 1645х465х630
Вес, кг: 72
",['1645х465х630'],Есть в наличии,28 260 руб.
Шкаф сушильный ШС Сахара 8,"
ВхШхГ, мм: 2025х1800х600
Вес, кг: 201
",['2025х1800х600'],Есть в наличии,130 930 руб.
Ключница КЛ-20С со стеклянной дверкой (без брелков),"
ВхШхГ, мм: 285х350х55
Вес, кг: 3
",['285х350х55'],Есть в наличии,2 390 руб.
Шкаф NL-А,"
ВхШхГ, мм: 850х880х500
Вес, кг: 30
",['850х880х500'],Есть в наличии,15 750 руб.
Шкаф архивный ШАМ - 0.5,"
ВхШхГ, мм: 930х850х500
Вес, кг: 24
",['930х850х500'],Есть в наличии,10 240 руб.
Модульный шкаф HARD 2000-004001,"
ВхШхГ, мм: 1998х1150х650
Вес, кг: 110
",['1998х1150х650'],Есть в наличии,100 880 руб.
Шкаф ПРАКТИК СВ-11,"
ВхШхГ, мм: 930х850х400
Вес, кг: 22
",['930х850х400'],Есть в наличии,8 300 руб.
Шкаф медицинский HILFE МД 1 1657/SS,"
ВхШхГ, мм: 1655х570х320
Вес, кг: 27.1
",['1655х570х320'],Есть в наличии,12 630 руб.
Шкаф для раздевалки ШРМ-320,"
ВхШхГ, мм: 1850х900х500
Вес, кг: 41
",['1850х900х500'],Есть в наличии,25 480 руб.
Шкаф с пластиковыми ящиками С2-90,"
ВхШхГ, мм: 1820х725х250
",['1820х725х250'],Есть в наличии,57 060 руб.
Шкаф для паркинга 1700х950х900 (односекционный),"
ВхШхГ, мм: 1700х950х900
",['1700х950х900'],Есть в наличии,68 570 руб.
Ключница КЛ-100 (без брелков),"
ВхШхГ, мм: 650х350х75
Вес, кг: 6
",['650х350х75'],Есть в наличии,4 010 руб.
Ключница К-10 (с брелками),"
ВхШхГ, мм: 330х174х52
",['330х174х52'],Есть в наличии,1 780 руб.
Шкаф для сумок ШР-18 L300,"
ВхШхГ, мм: 1850х300х500
Вес, кг: 22
",['1850х300х500'],Есть в наличии,17 930 руб.
Шкаф для раздевалки ШРМ-24,"
ВхШхГ, мм: 1860х600х500
Вес, кг: 34
",['1860х600х500'],Есть в наличии,11 530 руб.
Модульный шкаф HARD 2000-000000,"
ВхШхГ, мм: 1998х1150х650
Вес, кг: 99.5
",['1998х1150х650'],Есть в наличии,68 900 руб.
"Ключница КЛ-40П п (с пеналами, без брелков)","
ВхШхГ, мм: 525х350х180
Вес, кг: 8
",['525х350х180'],Есть в наличии,7 090 руб.
Шкаф бухгалтерский Aiko SL-65T,"
ВхШхГ, мм: 630х460х340
Вес, кг: 17.5
",['630х460х340'],Есть в наличии,6 470 руб.
Ключница KEY-30 G (с брелками),"
ВхШхГ, мм: 402х367х40
Вес, кг: 3.1
",['402х367х40'],Есть в наличии,3 470 руб.
Шкаф бухгалтерский Aiko SL 32,"
ВхШхГ, мм: 320х460х340
Вес, кг: 10.3
",['320х460х340'],Есть в наличии,4 410 руб.
Шкаф для сумок ШР-312 900 (перф.двери),"
ВхШхГ, мм: 1850х900х500
Вес, кг: 52
",['1850х900х500'],Есть в наличии,27 390 руб.
Шкаф WORK ST 4,"
ВхШхГ, мм: 1980х1114х519
Вес, кг: 168
",['1980х1114х519'],Есть в наличии,82 060 руб.
Шкаф медицинский HILFE МД 2 1780/SG,"
ВхШхГ, мм: 1750х800х400
Вес, кг: 45.1
",['1750х800х400'],Есть в наличии,16 750 руб.
"Шкаф ШМА-0,5(650)","
ВхШхГ, мм: 650х400х500
Вес, кг: 10
",['650х400х500'],Есть в наличии,5 660 руб.
Шкаф бухгалтерский Aiko SL-87T,"
ВхШхГ, мм: 870х460х340
Вес, кг: 21.5
",['870х460х340'],Есть в наличии,7 810 руб.
Картотечный шкаф КР-3,"
ВхШхГ, мм: 1025х465х630
Вес, кг: 42
",['1025х465х630'],Есть в наличии,18 140 руб.
Шкаф ПРАКТИК AM 1845,"
ВхШхГ, мм: 1830х472х458
Вес, кг: 29.6
",['1830х472х458'],Есть в наличии,10 600 руб.
Шкаф для раздевалок WL 11-40 EL голубой/белый,"
ВхШхГ, мм: 1900х400х500
Вес, кг: 38.76
",['1900х400х500'],Есть в наличии,11 200 руб.
Шкаф для паркинга 2300х1550х900 (односекционный),"
ВхШхГ, мм: 2300х1550х900
",['2300х1550х900'],Есть в наличии,110 790 руб.
"Шкаф ШМА-0,5(1850)","
ВхШхГ, мм: 1850х400х500
Вес, кг: 26.9
",['1850х400х500'],Есть в наличии,11 990 руб.
Шкаф для одежды ШМ-36,"
ВхШхГ, мм: 1850х900х490
Вес, кг: 46.7
",['1850х900х490'],Есть в наличии,23 240 руб.
Шкаф А-6/400,"
ВхШхГ, мм: 1850х600х400
Вес, кг: 32.5
",['1850х600х400'],Есть в наличии,15 710 руб.
Антресоль инструментальная TNC 100.B3.S1,"
ВхШхГ, мм: 1000х1000х500
",['1000х1000х500'],Есть в наличии,56 340 руб.
Шкаф медицинский М2 165.70.32 C,"
ВхШхГ, мм: 1655х700х320
Вес, кг: 37
",['1655х700х320'],Есть в наличии,12 910 руб.
Модуль для сушки обуви Союз-10 (ШСО-10) (комплект с подставкой),"
ВхШхГ, мм: 1998х625х612
Вес, кг: 48.5
",['1998х625х612'],Есть в наличии,88 820 руб.
Шкаф инструментальный ВЛ-052-08,"
ВхШхГ, мм: 2000х1024х625
Вес, кг: 104
",['2000х1024х625'],Есть в наличии,103 810 руб.
Шкаф для одежды ШР-22 L500,"
ВхШхГ, мм: 1850х500х500
Вес, кг: 28
",['1850х500х500'],Есть в наличии,11 160 руб.
Шкаф ПРАКТИК СВ-22,"
ВхШхГ, мм: 1900х1000х500
Вес, кг: 52
",['1900х1000х500'],Есть в наличии,19 810 руб.
Шкаф медицинский М2 165.70.32 М ,"
ВхШхГ, мм: 1655х700х320
Вес, кг: 32
",['1655х700х320'],Есть в наличии,12 910 руб.
Сейф бухгалтерский МБ-10В,"
ВхШхГ, мм: 400х300х300
Вес, кг: 14
",['400х300х300'],Есть в наличии,7 190 руб.
Шкаф для раздевалки ШРМ-22У/800,"
ВхШхГ, мм: 1860х800х500
Вес, кг: 48
",['1860х800х500'],Есть в наличии,12 870 руб.
Шкаф для паркинга 2000х950х900 (односекционный),"
ВхШхГ, мм: 2000х950х900
",['2000х950х900'],Есть в наличии,76 730 руб.
Шкаф для раздевалки ШРМ-М/400 (промежуточная секция),"
ВхШхГ, мм: 1860х400х500
Вес, кг: 20
",['1860х400х500'],Есть в наличии,5 980 руб.
Шкаф архивный ШАМ - 12,"
ВхШхГ, мм: 1860х425х500
Вес, кг: 30
",['1860х425х500'],Есть в наличии,10 890 руб.
Шкаф сушильный ШС Ветерок 1940 (без полок),"
ВхШхГ, мм: 1950х850х500
Вес, кг: 68
",['1950х850х500'],Есть в наличии,43 690 руб.
Шкаф для раздевалки CL-1-400S,"
ВхШхГ, мм: 1800х400х500
Вес, кг: 26
",['1800х400х500'],Есть в наличии,11 140 руб.
Шкаф для одежды ОД-423,"
ВхШхГ, мм: 2000х800х500
Вес, кг: 71
",['2000х800х500'],Есть в наличии,39 200 руб.
Шкаф для паркинга 2000х1550х1200 (односекционный),"
ВхШхГ, мм: 2000х1550х1200
",['2000х1550х1200'],Есть в наличии,113 210 руб.
Шкаф для одежды ШР-11 L400,"
ВхШхГ, мм: 1850х400х500
Вес, кг: 19
",['1850х400х500'],Есть в наличии,8 700 руб.
Шкаф бухгалтерский Aiko SL-185/2,"
ВхШхГ, мм: 1800х920х340
Вес, кг: 85
",['1800х920х340'],Есть в наличии,25 160 руб.
Картотечный шкаф ПРАКТИК AFC-02,"
ВхШхГ, мм: 693x470x646
Вес, кг: 24
",['693x470x646'],Есть в наличии,14 610 руб.
"Ключница КЛ-30П п (с пеналами, без брелков)","
ВхШхГ, мм: 400х350х180
Вес, кг: 6
",['400х350х180'],Есть в наличии,5 630 руб.
Шкаф для паркинга 2300х2150х900 (односекционный),"
ВхШхГ, мм: 2300х2150х900
",['2300х2150х900'],Есть в наличии,140 030 руб.
Шкаф ШМА-1000,"
ВхШхГ, мм: 1850х1000х500
Вес, кг: 60
",['1850х1000х500'],Есть в наличии,26 200 руб.
Картотечный шкаф ПРАКТИК А0-05/2 (промежуточная секция),"
ВхШхГ, мм: 390х1359х927
Вес, кг: 105
",['390х1359х927'],Есть в наличии,64 060 руб.
Шкаф для ключей К-96 (с брелками),"
ВхШхГ, мм: 390х350х85
Вес, кг: 3
",['390х350х85'],Есть в наличии,3 230 руб.
Шкаф для сумок ШМ-28,"
ВхШхГ, мм: 1850х600х490
Вес, кг: 33.8
",['1850х600х490'],Есть в наличии,18 970 руб.
Шкаф КБ-041т/КБС-041т,"
ВхШхГ, мм: 960х420х350
Вес, кг: 28
",['960х420х350'],Есть в наличии,10 410 руб.
Шкаф КД-152,"
ВхШхГ, мм: 1900х1000х500
Вес, кг: 71
",['1900х1000х500'],Есть в наличии,37 600 руб.
Шкаф бухгалтерский Aiko SL-150/3T EL,"
ВхШхГ, мм: 1490х460х340
Вес, кг: 36.8
",['1490х460х340'],Есть в наличии,15 920 руб.
Шкаф бухгалтерский Aiko SL-185,"
ВхШхГ, мм: 1800х460х340
Вес, кг: 45
",['1800х460х340'],Есть в наличии,13 370 руб.
Шкаф медицинский HILFE МД 2 1780 R-5,"
ВхШхГ, мм: 1750х800х400
Вес, кг: 53.1
",['1750х800х400'],Есть в наличии,30 500 руб.
Ключница KEY-40 (с брелками),"
ВхШхГ, мм: 300х355х59
Вес, кг: 2.9
",['300х355х59'],Есть в наличии,2 220 руб.
Шкаф КБ-10/КБС-10,"
ВхШхГ, мм: 1850х880х390
Вес, кг: 93
",['1850х880х390'],Есть в наличии,33 450 руб.
Шкаф бухгалтерский Aiko SL-185/4,"
ВхШхГ, мм: 1800х460х340
Вес, кг: 36.6
",['1800х460х340'],Есть в наличии,16 260 руб.
